feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,intervention_0,intervention_1,intervention_2,intervention_3,real_pred_inter0,real_pred_inter1,real_pred_inter2,real_pred_inter3,target
2.4,1.6,1.0,-1.1,0.5,0.6,-0.0,0.2,1.9,-2.3,0.1,0.8,0.3,-1.5,3.2,-1.7,9.6,-3.3,-12.5,-4.9,0.0,0.0,0.0,1.0,0.5449801277253781,0.5,0.5,0.5,1
0.1,0.8,0.5,0.9,1.2,1.8,1.5,0.2,1.0,0.6,1.8,-1.1,1.7,3.7,-2.7,0.9,-1.5,-1.8,1.0,-8.6,1.0,0.0,0.0,0.0,0.3893014274874186,0.5,0.48888518464268066,0.470029711508913,0
10.9,6.3,1.8,0.4,0.1,2.2,8.1,1.5,-0.8,-1.6,0.7,2.3,4.4,3.5,-1.0,0.8,7.7,-4.9,-2.6,0.1,0.0,1.0,0.0,0.0,0.5,0.5,0.9151521374193886,0.8580262970538431,0
128.3,127.3,27.6,9.8,26.6,116.6,8.4,77.6,38.8,83.7,20.9,99.5,57.1,73.5,-2.3,-0.1,-4.6,7.6,-2.7,9.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
4.4,2.1,0.4,0.2,1.4,0.5,-0.5,-0.1,1.2,0.5,-0.7,-0.6,1.8,1.9,-2.4,-5.4,3.2,-4.5,-1.8,3.7,0.0,0.0,0.0,1.0,0.5044240886381566,0.5,0.5,0.5,0
0.4,1.0,0.2,0.6,5.2,5.9,2.5,3.2,1.0,4.8,-0.3,1.2,5.6,4.2,3.8,2.5,0.5,2.4,-2.6,-3.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.39551142031132047,0
7.0,5.8,5.5,1.5,0.9,37.8,2.9,10.2,-0.5,2.2,1.1,6.6,5.9,9.8,4.9,7.6,2.1,3.2,-7.0,6.4,0.0,1.0,0.0,0.0,0.7468986655718618,0.3486695131977331,0.9775532035497757,0.9232266527911994,0
17.4,7.6,-1.2,2.1,6.4,4.1,1.9,0.2,8.4,27.0,1.1,5.8,7.7,12.6,3.8,3.8,4.1,-3.3,-7.6,-2.5,0.0,0.0,1.0,0.0,0.5416029110489495,0.5,0.5,0.5,1
4.9,5.9,0.0,1.7,1.4,2.3,-0.2,4.2,5.7,6.5,1.5,3.7,3.6,3.7,-5.7,-1.7,-6.0,-7.4,-5.3,-5.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.4,4.5,6.4,1.5,7.8,18.8,7.1,13.7,-0.5,6.8,1.2,11.4,6.9,9.5,4.5,6.1,-0.0,-3.2,-0.3,-3.9,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
1.1,8.3,10.9,6.1,3.9,15.0,16.8,22.4,3.7,6.7,6.5,17.2,3.5,4.5,-7.5,-2.9,6.6,2.5,-3.8,3.8,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
2.8,15.8,25.7,37.8,71.8,28.1,64.9,50.6,22.8,83.4,22.5,29.6,45.7,40.0,8.9,5.3,7.7,-1.4,-4.8,-2.7,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.2998809818197857,1
10.6,12.0,0.1,1.3,1.5,2.2,0.2,4.0,8.5,13.7,3.2,5.8,6.7,6.3,-4.5,0.5,2.0,-1.2,2.4,5.7,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.1,0.6,0.3,1.6,2.7,4.0,-0.9,-0.4,0.3,2.6,1.2,0.1,1.5,3.2,9.5,-0.4,-5.3,-0.6,4.5,4.8,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4319491671749402,0
-2.4,0.1,0.8,7.6,17.0,1.9,2.5,0.5,4.1,18.2,2.3,0.7,8.6,4.9,0.3,2.8,7.7,-4.7,3.6,3.7,0.0,1.0,0.0,0.0,0.6632761324017128,0.5,0.9482047326641232,0.12326507175941233,0
12.7,13.6,3.3,4.0,0.2,-1.3,1.0,4.3,19.1,14.9,7.1,15.3,2.8,5.2,-0.3,0.9,-2.8,-0.3,-0.6,-10.4,0.0,0.0,1.0,0.0,0.07470007217712846,0.5373593609534372,0.39447171805797576,0.11251676279701421,0
5.0,6.2,-0.7,-0.0,2.0,-0.8,-0.3,1.2,4.0,3.2,2.2,1.3,5.0,1.1,-6.3,2.2,-2.3,1.5,1.2,-8.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.1,3.6,4.0,3.5,8.0,12.1,4.3,6.4,3.2,14.3,-0.8,7.1,6.7,11.0,1.7,-1.4,-4.2,5.8,-1.9,3.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
16.4,15.3,3.5,5.3,6.4,3.8,2.5,9.2,16.9,21.9,9.0,16.0,8.5,9.7,-2.8,-2.8,0.5,6.9,0.6,4.5,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
21.8,33.8,1.4,1.4,-0.1,12.4,0.3,7.2,25.6,0.5,12.5,-1.2,9.9,3.1,-4.4,4.9,-4.5,6.8,0.3,-3.9,0.0,0.0,1.0,0.0,0.5,0.04045990402274262,0.43587801642828344,0.8914241199521276,0
2.1,2.8,-0.6,0.7,-0.5,-0.6,-0.7,-1.1,3.4,1.1,0.5,-0.2,-0.9,0.5,1.2,9.8,6.0,6.8,2.3,4.9,0.0,0.0,0.0,1.0,0.5076789041705084,0.5,0.5,0.5,0
-0.3,0.6,0.2,0.2,2.9,2.9,-0.1,-1.0,2.2,0.5,0.0,-1.5,2.8,2.7,-2.7,9.6,7.5,4.7,-5.7,-3.4,1.0,0.0,0.0,0.0,0.30401015686944843,0.5,0.574993708750194,0.1975333474845014,0
7.4,14.5,25.2,13.6,4.0,15.8,17.4,26.2,23.8,30.3,21.2,53.3,1.8,4.5,0.9,0.3,2.6,11.8,4.0,-1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
101.8,94.8,3.0,3.0,2.1,-1.1,3.3,19.7,80.0,20.8,26.9,44.8,6.6,7.2,0.3,0.3,-3.1,-0.1,-0.7,-2.4,0.0,0.0,1.0,0.0,0.11019187920982894,0.06971201918487549,0.9945436260932428,0.022925937442266023,1
5.1,3.0,0.0,-0.5,3.5,-0.1,-1.7,0.7,4.6,4.2,0.1,-0.9,4.6,4.6,2.0,0.3,-1.1,-4.0,-3.3,0.8,0.0,0.0,0.0,1.0,0.5787073998056218,0.5,0.5,0.5,0
1.2,1.2,2.8,-0.1,1.7,5.4,0.6,0.7,0.7,3.1,-1.0,0.9,0.8,3.0,1.8,-0.9,0.5,0.8,-7.9,-0.4,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
0.8,1.0,-0.4,0.5,10.0,9.2,2.2,1.0,1.5,5.1,0.8,2.5,17.8,10.3,2.4,1.1,1.2,-5.8,4.7,-3.4,0.0,1.0,0.0,0.0,0.5,0.2868056433759254,0.27860789782565243,0.9668054127410339,0
16.8,25.9,76.0,14.6,7.7,111.4,40.5,78.8,14.1,40.7,23.2,117.9,4.4,16.6,-0.9,-2.3,5.8,-1.8,4.4,2.6,0.0,0.0,1.0,0.0,0.125561461228962,0.24360223473266057,0.8144900573342185,0.11161830490660662,1
6.5,5.8,-0.7,0.0,2.4,0.4,-0.9,1.2,7.2,6.8,2.6,0.9,4.7,3.5,3.3,-1.7,3.3,-2.0,0.7,0.7,0.0,0.0,0.0,1.0,0.5230272366619274,0.5,0.5,0.5,0
2.1,0.2,-0.1,1.2,6.3,6.9,1.3,1.2,-1.1,5.8,-0.9,-0.0,4.3,3.9,-8.5,-7.9,-0.8,3.8,2.3,2.9,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.41615240375433366,0
3.1,6.9,-0.1,3.7,1.0,11.2,-0.2,1.4,24.0,1.2,12.4,6.4,0.1,0.3,1.8,0.2,-6.7,0.6,-3.5,-0.1,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.7582636081512704,1
161.4,184.9,19.1,31.0,86.3,61.1,19.6,93.4,106.8,177.0,46.5,86.0,135.9,125.0,-1.4,-1.5,3.3,-3.8,-4.2,-2.4,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
4.0,3.4,1.6,0.7,0.3,-0.4,0.9,-0.5,3.4,3.5,-1.1,1.0,1.7,2.6,-2.6,0.1,-2.4,5.7,-2.5,-6.2,0.0,0.0,0.0,1.0,0.563988614501873,0.5,0.5,0.5,0
0.1,0.9,0.4,-1.1,5.7,4.3,0.5,1.7,-0.7,3.7,0.8,1.9,3.5,3.1,-0.6,-7.7,3.8,7.2,-1.0,-5.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
21.8,17.6,6.2,1.1,2.1,25.0,2.0,13.3,3.7,12.0,3.9,20.5,6.2,9.8,-0.7,-2.2,-4.0,-3.5,3.5,5.5,0.0,1.0,0.0,0.0,0.44542595686998004,0.36705430491360774,0.9482295202785971,0.6005534775152029,0
61.5,28.8,2.2,5.2,1.7,10.2,9.3,0.8,51.6,67.1,3.8,55.9,0.3,12.5,2.7,-2.0,2.8,-3.1,-4.8,-3.3,0.0,0.0,1.0,0.0,0.0006649046913150133,0.9962787914045728,0.8558751043357268,0.00040164220007591717,1
-0.2,0.3,-2.5,-0.1,3.5,1.2,0.3,-0.2,3.2,3.3,-0.5,0.9,0.9,1.3,0.8,6.2,2.3,-9.0,-1.2,1.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
2.1,0.1,-0.8,1.9,6.1,3.9,-0.6,0.8,-0.5,4.7,-0.2,0.7,4.3,4.2,5.1,1.3,6.9,-2.0,5.5,4.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4643341541919393,1
15.3,11.4,0.8,-0.4,10.0,0.6,-0.6,0.6,5.2,12.6,-1.0,2.1,19.1,13.1,1.9,-3.2,-4.1,-4.9,0.3,-4.3,0.0,1.0,0.0,0.0,0.5,0.45249929490633894,0.22771197591039427,0.9690017786250935,0
5.7,4.9,5.0,0.8,1.0,10.7,3.3,1.5,10.9,4.4,1.0,-1.4,1.8,0.3,-0.9,0.7,3.1,-4.3,-0.3,3.9,0.0,0.0,1.0,0.0,0.7176365376529125,0.5,0.5,0.5,1
1.0,0.7,-1.6,1.6,2.2,-0.3,1.6,-1.9,3.4,-0.2,1.3,1.3,2.5,0.5,4.5,-0.7,7.3,-0.7,-2.2,9.2,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
8.8,10.6,2.6,3.0,9.4,13.5,3.9,4.9,1.5,10.4,-0.8,2.4,13.8,12.5,0.0,0.3,-1.6,-6.8,3.0,6.2,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
3.0,1.2,14.6,6.3,0.5,6.4,6.0,8.8,7.8,11.7,7.2,23.3,1.2,1.4,1.2,4.0,-4.9,1.5,-5.5,-0.8,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0
92.0,75.6,0.1,1.0,-0.6,0.9,7.9,4.3,75.0,24.0,13.9,20.5,8.4,12.2,1.6,-5.3,-2.8,-1.8,0.3,-4.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
10.2,13.2,0.3,1.3,3.6,-1.3,-1.0,3.6,11.6,10.8,2.7,4.5,6.0,4.8,-0.9,-4.5,-0.9,-0.4,-1.5,-2.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.4,0.7,1.9,0.6,6.6,7.1,1.5,2.2,0.4,3.1,1.5,1.4,4.5,5.5,4.2,-4.0,2.7,0.4,-0.9,-6.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.4713180505531822,0
18.5,29.9,1.6,1.8,4.2,2.7,2.9,14.6,9.2,4.3,5.8,2.9,15.6,10.2,-3.3,0.7,6.6,3.0,3.3,0.2,0.0,1.0,0.0,0.0,0.6468986183692409,0.041682105601721725,0.7159221466463752,0.9772342968132475,0
139.3,177.7,51.7,34.4,34.7,60.8,34.2,129.3,131.9,136.0,81.1,161.1,58.7,68.5,3.9,3.1,-0.2,0.5,-3.0,-6.8,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
1.9,3.5,0.2,1.2,1.6,0.2,-0.5,-0.1,3.6,2.7,1.6,-1.1,3.8,2.7,3.3,8.2,0.4,-1.1,-2.4,5.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
6.8,7.2,0.9,0.3,4.7,12.5,-1.3,6.0,0.9,6.9,0.9,4.0,8.5,10.8,0.1,-1.0,1.4,3.8,-0.3,-6.8,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
5.0,8.3,5.4,1.6,1.0,-0.4,-0.7,6.5,7.4,0.1,6.7,8.7,1.3,-0.5,-2.5,-0.7,3.7,-2.4,8.5,-3.4,0.0,1.0,0.0,0.0,0.5,0.7115217268146239,0.5,0.5,1
42.6,42.0,0.1,-1.7,0.9,2.8,5.7,1.7,31.3,5.0,6.4,2.4,8.4,5.3,-2.4,2.7,5.9,0.1,-3.3,-4.7,0.0,0.0,1.0,0.0,0.529922312597223,0.5,0.5,0.5,0
2.3,4.5,-1.9,1.3,1.0,0.8,0.2,2.3,4.2,1.6,2.6,1.5,1.0,1.3,-6.2,-0.5,-3.6,5.9,2.0,-12.7,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
4.5,2.0,0.3,-1.0,2.5,8.9,2.3,1.8,0.5,2.1,-1.5,3.8,2.0,3.0,-0.8,-2.0,-4.6,0.7,-3.1,3.6,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
2.7,6.5,8.5,3.4,5.8,11.2,10.9,15.6,4.8,15.9,6.1,17.7,3.5,6.4,-4.5,-4.8,-6.5,6.1,-4.6,-0.7,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
67.1,100.7,7.2,7.6,22.2,9.3,12.8,59.1,51.1,37.4,29.1,27.7,54.4,36.0,-0.6,0.7,-1.6,4.4,-4.2,-4.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
9.5,8.3,-0.4,0.9,4.7,3.5,-1.8,2.0,6.2,8.2,3.2,4.7,6.2,3.1,-2.4,3.2,-3.0,-4.3,0.0,-0.6,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.1,0.8,0.4,0.7,2.2,2.7,-0.8,-0.4,3.8,-0.8,2.1,0.5,0.4,-0.5,-0.5,-4.3,-0.4,-2.3,1.6,-8.9,1.0,0.0,0.0,0.0,0.44207715700638983,0.4731402909564235,0.6463381289452668,0.3064301847832422,0
30.7,34.0,2.7,0.3,12.6,11.9,2.2,15.3,8.2,17.0,2.9,5.9,29.6,22.8,0.3,1.1,-4.2,-0.2,2.1,1.9,0.0,1.0,0.0,0.0,0.635283353892832,0.09113681119818019,0.7168804930369703,0.9919022777204659,0
7.3,4.6,-0.8,2.1,7.6,-0.7,0.5,-0.1,4.3,10.8,0.7,2.8,8.2,5.2,-2.8,7.6,-6.1,2.0,0.1,0.5,0.0,0.0,1.0,0.0,0.1957009276593052,0.7375218450909006,0.11994915103525383,0.7501008746016684,0
6.7,6.1,-1.6,0.6,0.7,0.7,-2.4,3.4,4.3,4.0,1.0,0.2,3.7,1.5,3.9,-2.6,-3.6,-4.6,0.9,11.1,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
1.7,3.6,0.4,0.7,7.4,7.6,4.8,4.3,-1.3,5.4,-1.0,0.2,6.8,8.0,-2.1,-2.8,4.1,-3.1,-0.8,-2.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.42122138383678553,0
12.5,15.5,3.5,-0.1,1.2,1.6,1.7,9.0,6.8,1.0,5.1,10.6,1.9,0.7,-4.5,0.5,5.6,-2.4,6.5,1.0,0.0,1.0,0.0,0.0,0.6740621650810291,0.2274121822943328,0.9538824571777446,0.4368306693585576,0
28.8,19.7,25.5,1.1,1.6,110.1,3.8,25.4,1.2,14.1,1.4,59.2,3.9,14.8,-3.0,-10.6,7.4,-0.9,10.6,-2.8,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
0.9,-0.7,0.3,0.7,0.8,0.7,1.1,0.9,1.1,1.5,-0.7,-0.9,0.5,0.7,6.6,3.2,-0.2,3.7,0.0,7.3,0.0,0.0,0.0,1.0,0.5526333979842535,0.5,0.5,0.5,0
3.6,8.3,0.0,0.6,4.4,5.3,1.0,4.5,-0.4,4.2,0.7,0.6,7.1,6.5,-0.4,-3.0,0.3,0.6,-3.4,1.2,1.0,0.0,0.0,0.0,0.48606312827737186,0.5,0.5,0.5,0
1.8,0.4,1.6,1.6,5.7,15.9,1.7,-0.7,-1.4,8.2,2.7,3.4,3.0,7.4,-5.1,0.4,6.9,1.5,-6.4,-7.5,0.0,1.0,0.0,0.0,0.3506485309616516,0.7701566755933141,0.46794794515892846,0.7547896401517542,1
80.5,115.8,113.4,57.6,61.5,161.9,84.8,168.8,87.6,180.1,77.8,226.2,50.4,78.9,-0.8,-0.9,-1.2,-2.2,0.1,5.4,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
11.0,7.8,-0.5,1.5,-0.2,1.5,0.2,0.8,10.0,6.2,2.5,2.6,3.4,3.8,-2.1,1.5,4.0,-8.3,-3.5,3.0,0.0,0.0,0.0,1.0,0.5190508066687854,0.5,0.5,0.5,1
0.3,2.1,1.2,0.5,3.6,5.1,1.8,0.9,-0.2,3.0,1.6,0.7,6.6,3.8,-1.0,2.4,0.7,-0.9,0.1,-3.3,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3641300865400783,0
0.2,0.5,-0.4,-0.6,2.5,0.1,1.0,2.9,-1.2,-1.2,0.1,2.6,5.8,3.3,12.9,5.5,4.7,2.1,-2.0,-4.5,0.0,1.0,0.0,0.0,0.5,0.16021606363865834,0.2719988476182609,0.8008211361032852,0
0.3,2.5,3.8,4.2,3.5,-1.0,6.3,6.0,5.6,3.1,5.6,4.1,2.5,1.1,0.1,0.3,1.6,-2.2,-3.7,-9.5,0.0,0.0,1.0,0.0,0.3368572426139546,0.17227496727851738,0.06916298355194848,0.6160382891978756,0
9.2,8.5,0.2,-0.6,3.2,-0.0,0.5,1.8,7.8,3.0,3.2,2.3,3.2,1.7,-3.5,-4.3,-0.5,-4.2,-5.7,0.3,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
5.7,3.4,-1.1,-0.9,6.3,4.4,1.2,0.5,-0.2,5.3,0.3,0.4,7.9,5.1,3.8,-0.6,-1.6,-1.3,1.1,-1.4,1.0,0.0,0.0,0.0,0.4229215952254929,0.5,0.5,0.3975591977167719,0
0.2,0.5,0.5,3.6,13.9,-0.4,10.2,1.3,1.1,2.2,-0.2,0.9,7.7,4.3,4.9,-1.4,2.3,6.3,-3.8,-1.0,0.0,1.0,0.0,0.0,0.29473693924723343,0.5,0.9160396051466393,0.014171633154826831,1
16.6,25.1,10.2,4.6,7.6,15.3,9.1,24.9,13.3,16.1,9.9,22.5,10.2,12.4,-9.4,4.2,-1.4,-0.6,2.0,-2.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1
5.7,7.5,-1.1,1.1,4.7,-0.3,1.6,1.9,7.3,8.4,2.5,2.5,2.9,4.2,2.9,-2.3,3.1,-0.1,3.4,-5.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
12.1,15.1,2.7,3.1,13.3,27.3,2.6,9.7,1.3,18.0,2.4,8.6,15.8,19.4,-4.6,2.6,-1.1,2.5,-2.7,-5.8,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1
0.8,1.4,-0.2,2.9,7.7,4.1,-0.3,-0.4,9.1,9.0,1.1,-1.0,3.4,1.8,2.1,-1.5,-3.7,-5.6,0.7,-0.7,0.0,1.0,0.0,0.0,0.6516300094652896,0.5,0.8104083726895581,0.24259483748472366,0
0.9,7.4,1.6,-1.3,0.8,8.1,0.7,1.4,6.5,-0.2,4.2,0.8,-0.4,0.7,6.3,3.4,0.5,-1.9,2.9,-0.5,0.0,0.0,1.0,0.0,0.3598601955759297,0.9187844169944377,0.5,0.5570381426489986,0
8.5,4.1,0.2,-0.6,2.5,-1.8,1.9,0.1,5.1,4.7,1.7,0.2,1.4,3.2,-1.4,6.6,-1.6,-6.1,-0.1,-4.8,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.1,1.1,-1.0,1.3,3.6,4.6,1.6,-0.9,-0.5,2.4,-0.6,-0.5,0.5,2.7,3.3,5.6,5.5,-1.5,-0.9,-1.4,1.0,0.0,0.0,0.0,0.4932298498406185,0.5,0.5,0.4208060152174751,0
18.9,23.0,-0.6,3.9,3.4,0.7,0.4,6.4,32.5,13.8,11.0,8.0,4.8,4.9,1.1,0.8,1.0,1.7,0.9,0.2,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
-0.1,1.2,9.7,-0.4,-1.3,15.3,10.0,12.7,0.6,-0.7,2.1,8.3,-1.2,0.6,-1.3,-2.4,-1.6,3.4,2.6,-1.9,0.0,0.0,1.0,0.0,0.7527202038918436,0.34962611829485385,0.8059959355913301,0.5828013701524235,1
1.3,0.1,-0.8,-1.5,2.4,1.3,-0.7,0.5,1.9,3.0,-0.9,-0.6,1.9,-1.3,-3.5,-2.9,-5.0,2.0,1.0,-1.9,0.0,0.0,0.0,1.0,0.5776988384692702,0.5,0.5146838834667977,0.4695458970700771,0
-0.3,3.2,-0.5,-0.9,4.1,5.3,-0.4,1.8,-0.4,0.2,-0.6,1.2,5.0,4.6,4.0,-1.4,4.8,3.2,-1.8,5.8,1.0,0.0,0.0,0.0,0.33658019814639406,0.5,0.5,0.4516670927451309,0
0.1,0.5,12.1,1.8,-0.9,5.6,9.5,10.9,0.7,1.6,2.8,8.7,2.5,-0.5,1.9,-3.1,5.5,1.6,-6.0,4.0,0.0,1.0,0.0,0.0,0.7107313910363852,0.36582013988645923,0.6984671488722701,0.3882687805351575,0
33.7,22.9,1.9,-1.1,0.3,0.2,10.5,-1.5,8.7,3.8,-2.2,-0.4,9.1,5.4,-0.9,3.4,2.3,-6.2,1.2,-2.1,0.0,0.0,1.0,0.0,0.5,0.38226161082541094,0.9640894750423556,0.6810585368390785,1
7.1,8.4,1.0,0.6,3.8,1.3,0.0,2.2,8.2,9.9,1.8,4.5,5.4,3.9,2.3,-1.7,1.2,4.5,5.1,-2.4,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-1.2,0.1,1.6,0.1,5.5,7.0,2.7,1.1,1.6,1.7,1.1,0.8,4.3,3.7,6.0,-2.7,-0.0,7.8,-5.4,8.8,1.0,0.0,0.0,0.0,0.4133578362000418,0.5,0.5627902964781711,0.2284773416173948,0
70.1,78.9,47.4,22.4,73.5,180.1,33.0,87.7,21.6,125.6,17.1,99.6,74.7,99.3,0.6,-0.6,1.4,5.1,-6.7,-2.6,0.0,1.0,0.0,0.0,0.1366829027591052,0.43014089924793314,0.39304340813648514,0.9910716755603227,0
10.4,7.3,0.8,0.3,1.8,1.8,4.1,-0.5,6.0,2.7,0.9,6.3,1.6,-1.9,-0.7,-1.7,2.8,0.5,-0.3,6.4,0.0,0.0,1.0,0.0,0.21152118339814222,0.6413875775784362,0.9628483201381726,0.03474493092389581,1
3.7,3.6,0.4,-0.5,3.4,-0.2,-0.8,1.6,3.9,4.6,-0.1,-0.3,3.4,3.6,1.4,3.9,1.5,1.0,-3.0,-0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
-0.0,0.5,1.4,0.3,4.4,4.4,2.7,1.6,0.9,2.7,-0.5,-0.4,5.3,4.0,-8.0,-6.3,-7.3,-0.6,2.3,1.8,1.0,0.0,0.0,0.0,0.48013048343502146,0.5,0.5,0.3158364048038326,0
4.3,6.4,12.7,5.9,5.9,21.2,9.8,15.5,2.4,11.2,4.9,21.6,4.2,4.2,4.0,-2.0,-0.3,-4.0,1.1,0.7,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.5,1
14.7,4.0,1.7,0.8,7.2,11.7,8.6,-1.5,-0.0,0.9,0.9,14.5,3.3,-0.0,3.6,5.9,1.1,-1.7,-2.7,-1.6,0.0,0.0,1.0,0.0,0.23899248584113592,0.6191816803111169,0.9972424166331565,0.006469308331166328,1
5.5,8.6,-0.9,1.8,2.4,-0.6,0.6,1.3,7.5,7.3,1.3,2.0,3.0,3.7,5.3,4.6,-4.0,-6.1,3.3,-3.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0
0.3,1.8,1.3,2.5,11.0,13.7,7.7,6.3,-0.3,7.4,0.5,0.7,12.3,9.4,-0.4,3.0,1.9,-0.6,-5.6,-0.8,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.2917651003646246,0
17.3,9.3,2.8,0.5,0.1,-1.0,5.9,-0.6,7.2,1.3,1.1,3.5,0.1,0.9,-2.8,4.9,4.3,-4.7,-5.8,1.7,0.0,1.0,0.0,0.0,0.31888515157643804,0.5719669528209599,0.9468365792641676,0.15185372421325813,1
17.8,12.3,6.5,-0.9,0.3,19.3,1.0,7.8,1.8,3.7,1.2,18.4,0.3,6.5,4.2,-0.0,-3.7,-1.1,1.4,1.3,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0
4.5,4.4,1.5,0.1,0.3,-0.4,0.2,-1.4,4.4,1.2,0.1,-1.4,2.1,1.7,1.4,1.3,2.9,-4.1,0.1,5.9,0.0,0.0,0.0,1.0,0.5290135997693575,0.5,0.5,0.5,0
2.2,2.3,-0.2,1.0,5.7,4.2,3.1,1.8,1.6,2.5,-0.1,-0.8,4.8,3.4,7.2,-4.1,0.8,1.3,0.3,0.9,1.0,0.0,0.0,0.0,0.4927173089222976,0.5,0.5,0.4449527611842053,0
0.2,-0.2,1.6,1.5,2.4,6.9,8.4,7.7,-1.0,0.3,0.9,0.7,2.4,1.9,-0.8,-2.2,-1.4,1.6,3.9,-5.3,0.0,1.0,0.0,0.0,0.6844649760278462,0.21529266424689872,0.38469532439936177,0.7876141056119769,0
8.2,1.4,15.2,0.3,12.8,1.9,8.0,10.8,2.5,20.6,1.3,4.1,13.5,11.2,-0.4,1.2,-1.1,2.9,-2.2,4.8,0.0,0.0,1.0,0.0,0.8663520394609979,0.5,0.6652249768916753,0.5,1
4.4,4.0,0.7,0.9,2.3,-0.1,-0.5,0.6,3.0,3.1,-0.4,-1.8,1.3,2.2,1.4,3.4,-5.1,1.4,-0.0,0.7,0.0,0.0,0.0,1.0,0.5211991438545449,0.5,0.5,0.5,0
2.6,1.6,-0.6,-0.9,5.3,9.4,0.0,0.9,0.0,3.7,2.1,0.6,4.6,4.9,-2.4,2.7,-2.0,-1.9,8.7,3.5,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0
0.9,2.6,10.0,-1.0,0.5,16.9,9.4,14.8,-0.3,2.8,1.3,8.7,4.4,2.1,0.8,-2.9,-3.3,-0.1,1.8,-3.2,0.0,1.0,0.0,0.0,0.6720011718507366,0.15844833956059537,0.5726248685190956,0.8318372579553485,0
9.1,9.6,7.9,1.2,1.6,4.4,2.9,0.3,2.1,0.8,-1.0,4.8,11.1,5.0,4.9,-3.2,-1.7,-0.7,2.2,-1.0,0.0,0.0,1.0,0.0,0.5,0.1982380648128623,0.4327268647583786,0.9111061169517766,0
5.8,4.8,-0.6,0.4,2.6,2.1,-1.2,0.4,4.2,6.4,-0.1,2.7,3.4,4.0,-0.7,7.5,-3.6,-2.5,-4.8,0.9,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1
